date,gspc_close,vix_close,spy_close,ief_close,score_momentum,score_vix,score_safe_haven,composite,nh,nl,advances,declines,mclellan_osc,mclellan_sum,ad_line,score_nh_nl,score_breadth
2023-07-18,4554.97998046875,13.300000190734863,438.6932678222656,87.10676574707031,,,,,,,,,,,,,
2023-07-19,4565.72021484375,13.760000228881836,439.6689147949219,87.40370178222656,,,,,,,,,,,,,
2023-07-20,4534.8701171875,13.989999771118164,436.75189208984375,86.7108154296875,,,,,,,,,,,,,
2023-07-21,4536.33984375,13.600000381469727,436.75189208984375,86.78280639648438,,,,,,,,,,,,,
2023-07-24,4554.64013671875,13.90999984741211,438.70294189453125,86.57585144042969,,,,,,,,,,,,,
2023-07-25,4567.4599609375,13.859999656677246,439.900634765625,86.41387176513672,,,,,,,,,,,,,
2023-07-26,4566.75,13.1899995803833,439.96832275390625,86.7108154296875,,,,,,,,,,,,,
2023-07-27,4537.41015625,14.40999984741211,437.0512390136719,85.7659683227539,,,,,,,,,,,,,
2023-07-28,4582.22998046875,13.329999923706055,441.3301086425781,86.04493713378906,,,,,,,,,,,,,
2023-07-31,4588.9599609375,13.630000114440918,442.1704406738281,86.15286254882812,,,,,,,,,,,,,
2023-08-01,4576.72998046875,13.930000305175781,440.9051513671875,85.64952087402344,,,,,,,,,,,,,
2023-08-02,4513.39013671875,16.09000015258789,434.7718200683594,85.47810363769531,,,,,,,,,,,,,
2023-08-03,4501.89013671875,15.920000076293945,433.5257873535156,84.84660339355469,,,,,,,,,,,,,
2023-08-04,4478.02978515625,17.100000381469727,431.5650329589844,85.74872589111328,,,,,,,,,,,,,
2023-08-07,4518.43994140625,15.770000457763672,435.3320007324219,85.541259765625,,,,,,,,,,,,,
2023-08-08,4499.3798828125,15.989999771118164,433.4388732910156,85.97425842285156,,,,,,,,,,,,,
2023-08-09,4467.7099609375,15.960000038146973,430.541259765625,86.0284194946289,,,,,,,,,,,,,
2023-08-10,4468.830078125,15.850000381469727,430.6957702636719,85.36983489990234,,,,,,,,,,,,,
2023-08-11,4464.0498046875,14.84000015258789,430.44464111328125,84.91875457763672,,,,,,,,,,,,,
2023-08-14,4489.72021484375,14.819999694824219,432.8207092285156,84.78346252441406,,,,,,,,,,,,,
2023-08-15,4437.85986328125,16.459999084472656,427.77880859375,84.62107849121094,,,,,,,,,,,,,
2023-08-16,4404.330078125,16.780000686645508,424.6397399902344,84.2962875366211,,,,,,,,,,,,,
2023-08-17,4370.35986328125,17.889999389648438,421.4040222167969,84.18802642822266,,,,,,,,,,,,,
2023-08-18,4369.7099609375,17.299999237060547,421.6068420410156,84.44062042236328,,,,,,,,,,,,,
2023-08-21,4399.77001953125,17.1299991607666,424.3499450683594,83.91738891601562,,,,,,,,,,,,,
2023-08-22,4387.5498046875,16.969999313354492,423.2005615234375,83.9534683227539,,,,,,,,,,,,,
2023-08-23,4436.009765625,15.979999542236328,427.9140625,84.86463165283203,,,,,,,,,,,,,
2023-08-24,4376.31005859375,17.200000762939453,421.9835510253906,84.54888916015625,,,,,,,,,,,,,
2023-08-25,4405.7099609375,15.680000305175781,424.95849609375,84.52181243896484,,,,,,,,,,,,,
2023-08-28,4433.31005859375,15.079999923706055,427.65325927734375,84.75638580322266,,,,,,,,,,,,,
2023-08-29,4497.6298828125,14.449999809265137,433.8349304199219,85.36082458496094,,,,,,,,,,,,,
2023-08-30,4514.8701171875,13.880000114440918,435.62176513671875,85.35179901123047,,,,,,,,,,,,,
2023-08-31,4507.66015625,13.569999694824219,434.98431396484375,85.52318572998047,,,,,,,,,,,,,
2023-09-01,4515.77001953125,13.09000015258789,435.7956237792969,85.00042724609375,,,,,,,,,,,,,
2023-09-05,4496.830078125,14.010000228881836,433.9122009277344,84.48490142822266,,,,,,,,,,,,,
2023-09-06,4465.47998046875,14.449999809265137,430.9952087402344,84.26782989501953,,,,,,,,,,,,,
2023-09-07,4451.14013671875,14.399999618530273,429.67193603515625,84.5572280883789,,,,,,,,,,,,,
2023-09-08,4457.490234375,13.84000015258789,430.3191223144531,84.57532501220703,,,,,,,,,,,,,
2023-09-11,4487.4599609375,13.800000190734863,433.1491394042969,84.43064880371094,,,,,,,,,,,,,
2023-09-12,4461.89990234375,14.229999542236328,430.7731018066406,84.54821014404297,,,,,,,,,,,,,
2023-09-13,4467.43994140625,13.479999542236328,431.27532958984375,84.6476821899414,,,,,,,,,,,,,
2023-09-14,4505.10009765625,12.819999694824219,434.9939270019531,84.45777130126953,,,,,,,,,,,,,
2023-09-15,4450.31982421875,13.789999961853027,429.7530212402344,84.19544982910156,,,,,,,,,,,,,
2023-09-18,4453.52978515625,14.0,430.0050048828125,84.27685546875,,,,,,,,,,,,,
2023-09-19,4443.9501953125,14.109999656677246,429.1132507324219,83.9693374633789,,,,,,,,,,,,,
2023-09-20,4402.2001953125,15.140000343322754,425.1683349609375,83.90604400634766,,,,,,,,,,,,,
2023-09-21,4330.0,17.540000915527344,418.1409606933594,83.28196716308594,,,,,,,,,,,,,
2023-09-22,4320.06005859375,17.200000762939453,417.2007751464844,83.60758972167969,,,,,,,,,,,,,
2023-09-25,4337.43994140625,16.899999618530273,418.9551696777344,82.9925537109375,,,,,,,,,,,,,
2023-09-26,4273.52978515625,18.940000534057617,412.8001708984375,82.96539306640625,,,,,,,,,,,,,
2023-09-27,4274.509765625,18.219999313354492,412.9649353027344,82.59457397460938,,,,,,,,,,,,,
2023-09-28,4299.7001953125,17.34000015258789,415.3591003417969,82.82070922851562,,,,,,,,,,,,,
2023-09-29,4288.0498046875,17.520000457763672,414.35107421875,82.83879852294922,,,,,,,,,,,,,
2023-10-02,4288.39013671875,17.610000610351562,414.186279296875,82.16683959960938,,,,,,,,,,,,,
2023-10-03,4229.4501953125,19.780000686645508,408.6419677734375,81.48672485351562,,,,,,,,,,,,,
2023-10-04,4263.75,18.579999923706055,411.6176452636719,82.00360107421875,,,3.79746835443038,3.79746835443038,,,,,,,,,
2023-10-05,4258.18994140625,18.489999771118164,411.4625244140625,82.15776062011719,,,11.25,11.25,,,,,,,,,
2023-10-06,4308.5,17.450000762939453,416.3477783203125,81.6771469116211,,,27.160493827160494,27.160493827160494,,,,,,,,,
2023-10-09,4335.66015625,17.700000762939453,419.0133056640625,82.71998596191406,,,14.634146341463413,14.634146341463413,,,,,,,,,
2023-10-10,4358.240234375,17.030000686645508,421.1942138671875,82.55677032470703,,62.65060240963856,26.506024096385545,44.578313253012055,,,,,,,,,
2023-10-11,4376.9501953125,16.09000015258789,422.9195556640625,83.01017761230469,,70.23809523809524,26.190476190476193,48.214285714285715,,,,,,,,,
2023-10-12,4349.60986328125,16.690000534057617,420.34124755859375,82.21218872070312,,63.529411764705884,17.647058823529413,40.58823529411765,,,,,,,,,
2023-10-13,4327.77978515625,19.31999969482422,418.24755859375,82.7381362915039,,32.55813953488372,16.27906976744186,24.41860465116279,,,,,,,,,
2023-10-16,4373.6298828125,17.209999084472656,422.6481628417969,82.24842834472656,,60.91954022988506,37.93103448275862,49.42528735632184,,,,,,,,,
2023-10-17,4373.2001953125,17.8799991607666,422.6287841796875,81.44136047363281,,57.95454545454545,50.0,53.97727272727273,,,,,,,,,
2023-10-18,4314.60009765625,19.219999313354492,416.9971923828125,81.06053161621094,,35.95505617977528,49.43820224719101,42.69662921348315,,,,,,,,,
2023-10-19,4278.0,21.399999618530273,413.333251953125,80.6615219116211,,26.66666666666667,55.55555555555556,41.111111111111114,,,,,,,,,
2023-10-20,4224.16015625,21.709999084472656,408.25421142578125,81.133056640625,,26.373626373626365,38.46153846153847,32.417582417582416,,,,,,,,,
2023-10-23,4217.0400390625,20.3700008392334,407.54656982421875,81.513916015625,,31.52173913043478,16.304347826086957,23.913043478260867,,,,,,,,,
2023-10-24,4247.68017578125,18.969999313354492,410.61932373046875,81.65902709960938,,48.38709677419355,41.935483870967744,45.16129032258065,,,,,,,,,
2023-10-25,4186.77001953125,20.190000534057617,404.7259826660156,80.94263458251953,,32.97872340425532,27.659574468085108,30.319148936170215,,,,,,,,,
2023-10-26,4137.22998046875,20.68000030517578,399.8795471191406,81.55927276611328,,30.526315789473685,1.0526315789473684,15.789473684210527,,,,,,,,,
2023-10-27,4117.3701171875,21.270000457763672,398.06695556640625,81.68624114990234,,28.125,0.0,14.0625,,,,,,,,,
2023-10-30,4166.81982421875,19.75,402.8262023925781,81.41416931152344,,43.29896907216495,5.154639175257731,24.22680412371134,,,,,,,,,
2023-10-31,4193.7998046875,18.139999389648438,405.3560485839844,81.24185943603516,,64.28571428571428,23.46938775510204,43.87755102040816,,,,,,,,,
2023-11-01,4237.85986328125,16.8700008392334,409.6790466308594,82.17758178710938,,76.76767676767676,21.21212121212121,48.98989898989899,,,,,,,,,
2023-11-02,4317.77978515625,15.65999984741211,417.53033447265625,82.68682098388672,,96.0,43.0,69.5,,,,,,,,,
2023-11-03,4358.33984375,14.90999984741211,421.3396301269531,83.32335662841797,,98.01980198019803,18.81188118811881,58.415841584158414,,,,,,,,,
2023-11-06,4365.97998046875,14.890000343322754,422.308837890625,82.8414306640625,,98.03921568627452,40.19607843137255,69.11764705882354,,,,,,,,,
2023-11-07,4378.3798828125,14.8100004196167,423.5107727050781,83.31430053710938,,99.02912621359224,27.184466019417474,63.10679611650485,,,,,,,,,
2023-11-08,4382.77978515625,14.449999809265137,423.82098388671875,83.65072631835938,,100.0,24.03846153846154,62.019230769230774,,,,,,,,,
2023-11-09,4347.35009765625,15.289999961853027,420.5157165527344,82.82324981689453,,94.28571428571429,20.952380952380953,57.61904761904762,,,,,,,,,
2023-11-10,4415.240234375,14.170000076293945,427.0777282714844,82.91419219970703,,100.0,59.43396226415094,79.71698113207547,,,,,,,,,
2023-11-13,4411.5498046875,14.760000228881836,426.67071533203125,82.86869812011719,,97.19626168224299,36.44859813084112,66.82242990654206,,,,,,,,,
2023-11-14,4495.7001953125,14.15999984741211,434.9483642578125,84.11451721191406,,100.0,28.703703703703702,64.35185185185185,,,,,,,,,
2023-11-15,4502.8798828125,14.180000305175781,435.8692626953125,83.45977783203125,,99.08256880733946,58.71559633027523,78.89908256880734,,,,,,,,,
2023-11-16,4508.240234375,14.319999694824219,436.4023132324219,84.08721923828125,,97.27272727272727,52.72727272727272,75.0,,,,,,,,,
2023-11-17,4514.02001953125,13.800000190734863,436.9450988769531,84.14179992675781,,100.0,72.07207207207207,86.03603603603604,,,,,,,,,
2023-11-20,4547.3798828125,13.40999984741211,440.30853271484375,84.26000213623047,,100.0,77.67857142857143,88.83928571428572,,,,,,,,,
2023-11-21,4538.18994140625,13.350000381469727,439.3489685058594,84.3691177368164,,100.0,73.45132743362832,86.72566371681415,,,,,,,,,
2023-11-22,4556.6201171875,12.850000381469727,441.04522705078125,84.34185791015625,,100.0,78.0701754385965,89.03508771929825,,,,,,,,,
2023-11-24,4559.33984375,12.460000038146973,441.3166198730469,83.90536499023438,,100.0,82.6086956521739,91.30434782608695,,,,,,,,,
2023-11-27,4550.43017578125,12.6899995803833,440.52178955078125,84.54190826416016,,99.13793103448276,81.89655172413794,90.51724137931035,,,,,,,,,
2023-11-28,4554.89013671875,12.6899995803833,440.9579772949219,84.91471862792969,,98.2905982905983,78.63247863247864,88.46153846153847,,,,,,,,,
2023-11-29,4550.580078125,12.979999542236328,440.6478271484375,85.36031341552734,45.76271186440678,96.61016949152543,69.49152542372882,70.62146892655367,,,,,,,,,
2023-11-30,4567.7998046875,12.920000076293945,442.3827819824219,84.94200897216797,50.42016806722689,96.63865546218487,73.94957983193278,73.66946778711485,,,,,,,,,
2023-12-01,4594.6298828125,12.630000114440918,444.9999084472656,85.74345397949219,50.83333333333333,97.5,65.0,71.1111111111111,,,,,,,,,
2023-12-04,4569.77978515625,13.079999923706055,442.6639099121094,85.38784790039062,49.586776859504134,94.21487603305785,63.63636363636363,69.14600550964187,,,,,,,,,
2023-12-05,4567.18017578125,12.850000381469727,442.5766906738281,85.98963165283203,48.36065573770492,94.26229508196721,43.44262295081967,62.021857923497265,,,,,,,,,
2023-12-06,4549.33984375,12.970000267028809,440.793212890625,86.34520721435547,43.08943089430895,91.869918699187,35.77235772357724,56.91056910569106,,,,,,,,,
2023-12-07,4585.58984375,13.0600004196167,444.1566467285156,86.21755981445312,51.61290322580645,90.3225806451613,54.83870967741935,65.59139784946237,,,,,,,,,
2023-12-08,4604.3701171875,12.350000381469727,446.0661315917969,85.66138458251953,52.800000000000004,96.0,65.60000000000001,71.46666666666668,,,,,,,,,
2023-12-11,4622.43994140625,12.630000114440918,447.8011474609375,85.67050170898438,53.17460317460318,92.85714285714286,53.17460317460318,66.4021164021164,,,,,,,,,
2023-12-12,4643.7001953125,12.069999694824219,449.8463134765625,85.85287475585938,53.54330708661418,97.63779527559055,55.118110236220474,68.76640419947508,,,,,,,,,
2023-12-13,4707.08984375,12.1899995803833,456.04974365234375,87.12933349609375,53.90625,93.75,46.875,64.84375,,,,,,,,,
2023-12-14,4719.5498046875,12.479999542236328,457.513427734375,87.85360717773438,54.263565891472865,87.59689922480621,24.8062015503876,55.555555555555564,,,,,,,,,
2023-12-15,4719.18994140625,12.279999732971191,456.7601318359375,87.78046417236328,53.84615384615385,90.76923076923077,32.30769230769231,58.97435897435897,,,,,,,,,
2023-12-18,4740.56005859375,12.5600004196167,459.32940673828125,87.58840942382812,54.961832061068705,85.49618320610688,43.51145038167939,61.323155216284995,,,,,,,,,
2023-12-19,4768.3701171875,12.529999732971191,462.12249755859375,87.75304412841797,55.3030303030303,84.0909090909091,39.39393939393939,59.595959595959584,,,,,,,,,
2023-12-20,4698.35009765625,13.670000076293945,455.7187805175781,88.18285369873047,51.8796992481203,75.18796992481202,15.037593984962406,47.36842105263158,,,,,,,,,
2023-12-21,4746.75,13.649999618530273,460.0399169921875,88.04563903808594,54.47761194029851,74.6268656716418,26.865671641791046,51.99004975124378,,,,,,,,,
2023-12-22,4754.6298828125,13.029999732971191,460.9644470214844,87.96334838867188,55.55555555555556,80.0,22.962962962962962,52.8395061728395,,,,,,,,,
2023-12-26,4774.75,12.989999771118164,462.910888671875,88.01821899414062,55.88235294117647,78.67647058823529,44.11764705882353,59.55882352941177,,,,,,,,,
2023-12-27,4781.580078125,12.430000305175781,463.7478332519531,88.7040786743164,56.20437956204379,83.94160583941606,39.416058394160586,59.85401459854015,,,,,,,,,
2023-12-28,4783.35009765625,12.470000267028809,463.9230041503906,88.3657455444336,55.79710144927537,81.15942028985506,57.971014492753625,64.97584541062803,,,,,,,,,
2023-12-29,4769.830078125,12.449999809265137,462.5799865722656,88.14624786376953,54.67625899280576,79.85611510791367,40.28776978417266,58.27338129496403,,,,,,,,,
2024-01-02,4742.830078125,13.199999809265137,459.9912414550781,87.81703186035156,50.0,70.0,44.285714285714285,54.76190476190476,,,,,,,,,
2024-01-03,4704.81005859375,14.039999961853027,456.23455810546875,88.02737426757812,48.93617021276596,57.4468085106383,26.95035460992908,44.444444444444436,,,,,,,,,
2024-01-04,4688.68017578125,14.130000114440918,454.7650451660156,87.4969711303711,48.59154929577465,55.63380281690141,46.478873239436616,50.23474178403756,,,,,,,,,
2024-01-05,4697.240234375,13.350000381469727,455.3879089355469,87.17691040039062,48.95104895104895,65.73426573426573,65.73426573426573,60.13986013986014,,,,,,,,,
2024-01-08,4763.5400390625,13.079999923706055,461.88897705078125,87.46952056884766,53.47222222222222,66.66666666666667,68.05555555555556,62.73148148148149,,,,,,,,,
2024-01-09,4756.5,12.760000228881836,461.18829345703125,87.43295288085938,51.724137931034484,69.65517241379311,51.03448275862069,57.4712643678161,,,,,,,,,
2024-01-10,4783.4501953125,12.6899995803833,463.7965087890625,87.29576873779297,55.47945205479452,68.4931506849315,57.534246575342465,60.50228310502283,,,,,,,,,
2024-01-11,4780.240234375,12.4399995803833,463.5921630859375,87.76219177246094,53.74149659863946,70.06802721088435,41.49659863945578,55.10204081632653,,,,,,,,,
2024-01-12,4783.830078125,12.699999809265137,463.91326904296875,87.99994659423828,54.054054054054056,61.486486486486484,37.83783783783784,51.12612612612613,,,,,,,,,
2024-01-16,4765.97998046875,13.84000015258789,462.21014404296875,87.2866439819336,51.006711409395976,45.63758389261745,57.71812080536913,51.45413870246085,,,,,,,,,
2024-01-17,4739.2099609375,14.789999961853027,459.6408386230469,87.00315856933594,48.0,39.33333333333333,56.00000000000001,47.77777777777778,,,,,,,,,
2024-01-18,4780.93994140625,14.130000114440918,463.72833251953125,86.81111145019531,53.64238410596026,44.37086092715232,60.9271523178808,52.980132450331126,,,,,,,,,
2024-01-19,4839.81005859375,13.300000190734863,469.50927734375,86.82025909423828,61.18421052631579,50.65789473684211,71.71052631578947,61.18421052631578,,,,,,,,,
2024-01-22,4850.43017578125,13.1899995803833,470.501953125,87.08548736572266,61.43790849673203,53.59477124183007,79.08496732026144,64.70588235294117,,,,,,,,,
2024-01-23,4864.60009765625,12.550000190734863,471.8741455078125,86.86600494384766,61.68831168831169,62.33766233766234,77.92207792207793,67.31601731601732,,,,,,,,,
2024-01-24,4868.5498046875,13.140000343322754,472.3900146484375,86.61906433105469,61.935483870967744,51.61290322580645,78.70967741935485,64.08602150537634,,,,,,,,,
2024-01-25,4894.16015625,13.449999809265137,474.95928955078125,86.99400329589844,62.17948717948718,48.07692307692307,75.64102564102564,61.96581196581196,,,,,,,,,
2024-01-26,4890.97021484375,13.260000228881836,474.35589599609375,86.83854675292969,61.78343949044586,49.044585987261144,78.98089171974523,63.26963906581741,,,,,,,,,
2024-01-29,4927.93017578125,13.600000381469727,478.11248779296875,87.35981750488281,62.65822784810127,44.30379746835443,78.48101265822784,61.814345991561176,,,,,,,,,
2024-01-30,4924.97021484375,13.3100004196167,477.7427062988281,87.47869110107422,62.264150943396224,49.056603773584904,77.9874213836478,63.102725366876314,,,,,,,,,
2024-01-31,4845.64990234375,14.350000381469727,469.9471740722656,88.21028137207031,58.12500000000001,39.37500000000001,55.625,51.041666666666664,,,,,,,,,
2024-02-01,4906.18994140625,13.880000114440918,476.0979919433594,88.75660705566406,61.49068322981367,43.47826086956522,71.42857142857143,58.799171842650104,,,,,,,,,
2024-02-02,4958.60986328125,13.850000381469727,481.1100769042969,87.60154724121094,63.580246913580254,43.82716049382716,85.80246913580247,64.40329218106996,,,,,,,,,
2024-02-05,4942.81005859375,13.670000076293945,479.3582763671875,86.7490234375,62.57668711656442,44.171779141104295,85.88957055214725,64.21267893660531,,,,,,,,,
2024-02-06,4954.22998046875,13.0600004196167,480.74993896484375,87.21653747558594,63.41463414634146,54.8780487804878,78.04878048780488,65.4471544715447,,,,,,,,,
2024-02-07,4995.06005859375,12.829999923706055,484.7596130371094,87.06072235107422,64.24242424242425,58.78787878787879,84.24242424242424,69.09090909090908,,,,,,,,,
2024-02-08,4997.91015625,12.789999961853027,484.97369384765625,86.77653503417969,63.85542168674698,60.24096385542169,82.53012048192771,68.87550200803213,,,,,,,,,
2024-02-09,5026.60986328125,12.930000305175781,487.7765808105469,86.62067413330078,64.67065868263472,56.88622754491018,86.22754491017965,69.26147704590818,,,,,,,,,
2024-02-12,5021.83984375,13.930000305175781,487.5624694824219,86.70317840576172,64.28571428571429,42.261904761904766,86.30952380952381,64.28571428571429,,,,,,,,,
2024-02-13,4953.169921875,15.850000381469727,480.8472595214844,85.74979400634766,59.76331360946746,20.710059171597635,85.20710059171599,55.22682445759369,,,,,,,,,
2024-02-14,5000.6201171875,14.380000114440918,485.2170104980469,86.07064819335938,62.94117647058823,38.8235294117647,86.47058823529412,62.745098039215684,,,,,,,,,
2024-02-15,5029.72998046875,14.010000228881836,488.56488037109375,86.30900573730469,64.32748538011695,43.85964912280702,84.7953216374269,64.32748538011695,,,,,,,,,
2024-02-16,5005.56982421875,14.239999771118164,486.1318054199219,85.93315124511719,61.627906976744185,39.53488372093024,76.16279069767442,59.10852713178295,,,,,,,,,
2024-02-20,4975.509765625,15.420000076293945,483.4555358886719,86.07981872558594,58.95953757225434,27.16763005780348,70.52023121387283,52.21579961464355,,,,,,,,,
2024-02-21,4981.7998046875,15.34000015258789,483.8934631347656,85.80477905273438,59.195402298850574,28.735632183908038,69.54022988505747,52.490421455938694,,,,,,,,,
2024-02-22,5087.02978515625,14.539999961853027,493.9078369140625,85.81398010253906,66.28571428571428,39.42857142857142,81.14285714285714,62.28571428571428,,,,,,,,,
2024-02-23,5088.7998046875,13.75,494.2484436035156,86.20814514160156,65.9090909090909,50.56818181818182,79.54545454545455,65.34090909090908,,,,,,,,,
2024-02-26,5069.52978515625,13.739999771118164,492.438232421875,86.07981872558594,64.40677966101694,51.41242937853107,77.40112994350282,64.40677966101696,,,,,,,,,
2024-02-27,5078.18017578125,13.430000305175781,493.35308837890625,85.88729095458984,65.1685393258427,57.86516853932584,79.21348314606742,67.41573033707864,,,,,,,,,
2024-02-28,5069.759765625,13.84000015258789,492.7010498046875,86.19898986816406,63.128491620111724,49.72067039106145,74.86033519553072,62.56983240223463,,,,,,,,,
2024-02-29,5096.27001953125,13.399999618530273,494.4723205566406,86.3731689453125,65.55555555555556,59.44444444444444,88.33333333333333,71.1111111111111,,,,,,,,,
2024-03-01,5137.080078125,13.109999656677246,499.1145324707031,86.76749420166016,67.40331491712708,65.19337016574585,87.29281767955801,73.29650092081032,,,,,,,,,
2024-03-04,5130.9501953125,13.489999771118164,498.57928466796875,86.57445526123047,67.03296703296702,57.69230769230769,76.92307692307693,67.21611721611721,,,,,,,,,
2024-03-05,5078.64990234375,14.460000038146973,493.59637451171875,87.1075668334961,60.65573770491803,40.43715846994536,58.46994535519126,53.18761384335155,,,,,,,,,
2024-03-06,5104.759765625,14.5,496.09759521484375,87.31893920898438,63.04347826086957,40.21739130434783,61.95652173913043,55.072463768115945,,,,,,,,,
2024-03-07,5157.35986328125,14.4399995803833,501.0220031738281,87.46603393554688,67.56756756756756,43.24324324324324,61.08108108108108,57.29729729729729,,,,,,,,,
2024-03-08,5123.68994140625,14.739999771118164,498.0148010253906,87.5303726196289,64.51612903225806,37.634408602150536,49.46236559139785,50.53763440860215,,,,,,,,,
2024-03-11,5117.93994140625,15.220000267028809,497.58660888671875,87.42008209228516,61.49732620320856,34.759358288770045,38.50267379679144,44.91978609625668,,,,,,,,,
2024-03-12,5175.27001953125,13.84000015258789,502.9393005371094,87.06158447265625,67.5531914893617,53.191489361702125,60.63829787234043,60.46099290780142,,,,,,,,,
2024-03-13,5165.31005859375,13.75,502.15093994140625,86.86859130859375,66.13756613756614,56.613756613756614,62.96296296296296,61.904761904761905,,,,,,,,,
2024-03-14,5150.47998046875,14.399999618530273,501.1583251953125,86.22517395019531,64.21052631578948,45.263157894736835,62.63157894736842,57.36842105263158,,,,,,,,,
2024-03-15,5117.08984375,14.40999984741211,497.71710205078125,86.0781021118164,57.59162303664922,45.026178010471206,53.403141361256544,52.00698080279233,,,,,,,,,
2024-03-18,5149.419921875,14.329999923706055,500.6750793457031,85.97701263427734,61.458333333333336,47.916666666666664,61.979166666666664,57.11805555555555,,,,,,,,,
2024-03-19,5178.509765625,13.819999694824219,503.4574279785156,86.22517395019531,65.80310880829016,55.95854922279793,70.98445595854922,64.24870466321244,,,,,,,,,
2024-03-20,5224.6201171875,13.039999961853027,508.11407470703125,86.4273910522461,69.58762886597938,72.68041237113403,72.68041237113401,71.64948453608247,,,,,,,,,
2024-03-21,5241.52978515625,12.920000076293945,509.793212890625,86.43659210205078,69.74358974358974,73.84615384615384,54.871794871794876,66.15384615384615,,,,,,,,,
2024-03-22,5234.18017578125,13.0600004196167,508.8266906738281,86.85940551757812,68.87755102040816,71.93877551020408,53.06122448979592,64.62585034013604,,,,,,,,,
2024-03-25,5218.18994140625,13.1899995803833,507.42095947265625,86.62960052490234,64.9746192893401,68.02030456852792,54.314720812182735,62.43654822335025,,,,,,,,,
2024-03-26,5203.580078125,13.239999771118164,506.4837646484375,86.75827026367188,61.61616161616161,67.67676767676767,44.44444444444444,57.91245791245791,,,,,,,,,
2024-03-27,5248.490234375,12.779999732971191,510.7401428222656,87.08917236328125,67.33668341708542,76.88442211055276,58.79396984924623,67.67169179229481,,,,,,,,,
2024-03-28,5254.35009765625,13.010000228881836,510.6424255371094,87.00646209716797,67.0,72.5,56.49999999999999,65.33333333333333,,,,,,,,,
2024-04-01,5243.77001953125,13.649999618530273,509.75408935546875,86.21920776367188,64.17910447761194,59.20398009950249,60.69651741293532,61.359867330016584,,,,,,,,,
2024-04-02,5205.81005859375,14.609999656677246,506.5130615234375,86.03483581542969,55.44554455445545,42.079207920792086,52.475247524752476,50.0,,,,,,,,,
2024-04-03,5211.490234375,14.329999923706055,507.0694274902344,86.1362533569336,54.679802955665025,46.79802955665024,68.96551724137932,56.814449917898195,,,,,,,,,
2024-04-04,5147.2099609375,16.350000381469727,500.8800964355469,86.43124389648438,48.03921568627451,20.588235294117652,49.50980392156863,39.37908496732026,,,,,,,,,
2024-04-05,5204.33984375,16.030000686645508,506.1127014160156,85.85969543457031,52.19512195121951,25.36585365853658,60.97560975609756,46.17886178861789,,,,,,,,,
2024-04-08,5202.39013671875,15.1899995803833,506.3957824707031,85.6661148071289,50.970873786407765,34.9514563106796,68.93203883495146,51.618122977346275,,,,,,,,,
